model_class,acc,kwargs
XGBClassifier,0.8615751789976134,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8579952267303103,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8400954653937948,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8221957040572793,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8436754176610979,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8126491646778043,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8269689737470167,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8389021479713604,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8579952267303103,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.850835322195704,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8186157517899761,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8317422434367542,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8412887828162291,"{'n_estimators': 400, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.850835322195704,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8579952267303103,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.847255369928401,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.863961813842482,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8317422434367542,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8436754176610979,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8448687350835322,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8460620525059666,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8591885441527446,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8162291169451074,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8400954653937948,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8436754176610979,"{'n_estimators': 600, 'max_depth': 6, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.850835322195704,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8568019093078759,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8556085918854416,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8460620525059666,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8365155131264916,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8305489260143198,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8615751789976134,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8579952267303103,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.847255369928401,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8269689737470167,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8353221957040573,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 8, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8615751789976134,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8568019093078759,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8448687350835322,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8412887828162291,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8245823389021479,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8460620525059666,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8568019093078759,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8460620525059666,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8400954653937948,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8544152744630071,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8210023866348448,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8496420047732697,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8556085918854416,"{'n_estimators': 600, 'max_depth': 10, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8460620525059666,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.8556085918854416,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.850835322195704,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8305489260143198,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.847255369928401,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.847255369928401,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 1, 'eta': 0.6, 'subsample': 1}"
XGBClassifier,0.8532219570405728,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.5}"
XGBClassifier,0.8568019093078759,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 0.8}"
XGBClassifier,0.847255369928401,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.1, 'subsample': 1}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.5}"
XGBClassifier,0.8520286396181385,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 0.8}"
XGBClassifier,0.8484486873508353,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.3, 'subsample': 1}"
XGBClassifier,0.8174224343675418,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.5}"
XGBClassifier,0.8329355608591885,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 0.8}"
XGBClassifier,0.8424821002386634,"{'n_estimators': 600, 'max_depth': 12, 'min_child_weight': 4, 'eta': 0.6, 'subsample': 1}"
SVMClassifier,0.616945107398568,"{'degree': 2, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7016706443914081,"{'degree': 2, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.649164677804296,"{'degree': 2, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6348448687350835,"{'degree': 2, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.649164677804296,"{'degree': 2, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.698090692124105,"{'degree': 2, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6014319809069213,"{'degree': 2, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6205250596658711,"{'degree': 2, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6694510739856802,"{'degree': 2, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.665871121718377,"{'degree': 2, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6324582338902148,"{'degree': 2, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6992840095465394,"{'degree': 2, 'kernel': 'poly', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.652744630071599,"{'degree': 2, 'kernel': 'poly', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6205250596658711,"{'degree': 2, 'kernel': 'poly', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7028639618138425,"{'degree': 2, 'kernel': 'poly', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6229116945107399,"{'degree': 2, 'kernel': 'poly', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7088305489260143,"{'degree': 2, 'kernel': 'poly', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6205250596658711,"{'degree': 2, 'kernel': 'poly', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7183770883054893,"{'degree': 2, 'kernel': 'poly', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6467780429594272,"{'degree': 2, 'kernel': 'poly', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7004773269689738,"{'degree': 2, 'kernel': 'poly', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6467780429594272,"{'degree': 2, 'kernel': 'poly', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6264916467780429,"{'degree': 2, 'kernel': 'poly', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6945107398568019,"{'degree': 3, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7840095465393795,"{'degree': 3, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7613365155131265,"{'degree': 3, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7911694510739857,"{'degree': 3, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.801909307875895,"{'degree': 3, 'kernel': 'poly', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8174224343675418,"{'degree': 3, 'kernel': 'poly', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8007159904534606,"{'degree': 3, 'kernel': 'poly', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7971360381861575,"{'degree': 3, 'kernel': 'poly', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.788782816229117,"{'degree': 3, 'kernel': 'poly', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7828162291169452,"{'degree': 3, 'kernel': 'poly', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7863961813842482,"{'degree': 3, 'kernel': 'rbf', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8066825775656324,"{'degree': 3, 'kernel': 'rbf', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
